customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,usage_drop_pct,late_payments_12m,satisfaction_score,contract_type,payment_method,internet_service,tech_support,senior_citizen,dependents,autopay,churn
CUST-00241,11,28.82,378.04,3,28.4,0,6.5,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-00242,43,71.29,3191.3,3,-2.6,0,6.7,Two year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-00243,7,114.03,862.35,1,15.4,0,4.8,Month-to-month,Electronic check,Fiber optic,No,0,0,0,1
CUST-00244,47,24.53,956.06,0,17.2,1,6.0,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-00245,46,42.17,2001.53,2,11.9,1,9.8,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-00246,7,49.1,226.17,6,-12.4,0,7.4,Two year,Credit card,DSL,No,0,0,1,0
CUST-00247,55,76.23,3908.09,0,13.5,0,7.8,Two year,Mailed check,Fiber optic,Yes,1,1,0,0
CUST-00248,30,67.76,2218.28,1,1.3,0,5.7,Two year,Mailed check,DSL,No,0,1,0,0
CUST-00249,57,117.18,6883.77,2,35.2,0,4.7,Month-to-month,Bank transfer,None,No,0,0,0,0
CUST-00250,3,104.72,551.38,1,26.2,0,6.7,One year,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-00251,13,91.87,1042.22,2,1.8,1,2.7,Month-to-month,Bank transfer,Fiber optic,No,0,1,0,0
CUST-00252,36,82.08,3249.72,1,36.3,1,5.1,One year,Bank transfer,None,No,0,1,0,0
CUST-00253,14,89.01,1122.74,1,13.5,0,4.8,Two year,Electronic check,Fiber optic,No,0,1,1,0
CUST-00254,24,53.86,1456.02,1,-18.7,0,3.4,Month-to-month,Electronic check,None,No,0,0,1,0
CUST-00255,48,102.0,4768.27,2,6.7,0,8.3,Month-to-month,Mailed check,None,No,1,0,0,0
CUST-00256,11,46.86,459.46,1,34.2,1,6.9,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-00257,49,101.39,4362.82,2,-5.1,2,6.0,Month-to-month,Bank transfer,DSL,No,0,1,0,0
CUST-00258,8,111.21,814.2,2,6.9,2,8.3,Month-to-month,Electronic check,None,Yes,0,0,0,1
CUST-00259,13,83.9,1113.47,3,-13.8,1,4.1,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-00260,43,73.07,3039.5,2,-11.2,1,4.7,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-00261,58,89.21,5613.23,3,-5.3,1,9.1,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,0
CUST-00262,13,20.0,20.0,3,-11.6,0,10.0,One year,Bank transfer,DSL,Yes,0,0,1,0
CUST-00263,22,86.46,1761.22,1,-1.9,1,8.3,One year,Mailed check,DSL,No,0,0,0,0
CUST-00264,67,74.83,4787.39,0,35.8,0,7.9,Two year,Credit card,DSL,No,0,0,0,0
CUST-00265,72,76.58,5372.82,1,7.4,0,6.1,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-00266,42,97.78,4364.61,2,20.6,1,6.1,One year,Bank transfer,DSL,Yes,0,0,1,0
CUST-00267,33,75.91,2874.54,2,25.5,0,7.5,Two year,Electronic check,DSL,No,1,0,0,0
CUST-00268,25,46.07,976.55,1,-9.7,1,9.6,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-00269,45,74.04,3151.05,2,-5.3,0,7.9,One year,Bank transfer,None,No,0,0,0,0
CUST-00270,43,79.89,3145.99,1,20.3,1,8.8,Two year,Credit card,Fiber optic,Yes,1,0,0,0
CUST-00271,22,81.22,2113.41,1,-2.1,0,5.5,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-00272,2,82.53,445.31,3,19.2,1,8.2,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,1
CUST-00273,11,107.1,1151.6,2,34.8,0,5.9,Month-to-month,Electronic check,DSL,No,0,1,1,1
CUST-00274,70,47.59,2982.28,1,-15.3,2,7.4,Month-to-month,Electronic check,DSL,Yes,0,1,1,0
CUST-00275,31,82.92,2243.85,1,2.3,1,8.2,One year,Credit card,None,Yes,0,0,0,0
CUST-00276,35,114.12,4036.86,0,4.8,0,6.1,One year,Credit card,DSL,No,0,0,0,0
CUST-00277,34,29.43,1137.95,1,-0.4,1,5.3,Month-to-month,Mailed check,None,Yes,0,1,0,0
CUST-00278,57,83.03,4216.17,1,-1.7,0,7.8,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-00279,5,61.61,227.72,0,0.1,1,6.9,Month-to-month,Credit card,None,No,0,0,0,0
CUST-00280,6,67.62,810.29,2,7.8,0,7.3,One year,Credit card,None,Yes,1,1,0,0
CUST-00281,20,52.67,999.02,3,10.6,0,8.3,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-00282,36,73.25,3009.41,0,23.3,1,9.5,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-00283,49,129.56,6510.7,1,7.6,0,8.3,One year,Electronic check,None,Yes,0,0,0,0
CUST-00284,36,42.6,1262.53,2,25.9,1,8.1,Month-to-month,Mailed check,DSL,No,0,0,0,0
CUST-00285,32,45.25,1374.83,0,-1.5,2,6.2,One year,Bank transfer,DSL,No,1,0,0,0
CUST-00286,68,41.55,2793.23,2,-11.2,1,6.5,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-00287,12,126.37,1278.31,3,3.1,0,7.9,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,0,1
CUST-00288,42,65.05,2489.63,1,15.4,0,6.4,Two year,Credit card,Fiber optic,No,0,0,1,0
CUST-00289,40,77.28,3467.89,1,21.8,0,7.9,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-00290,35,66.72,2090.86,3,31.4,2,5.6,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-00291,59,51.56,3311.65,1,12.6,1,10.0,Two year,Bank transfer,DSL,Yes,0,0,0,0
CUST-00292,20,71.42,1319.28,1,20.0,0,7.4,One year,Credit card,DSL,No,0,0,1,0
CUST-00293,69,146.83,10124.86,3,29.9,1,7.3,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-00294,24,116.98,2947.98,2,-4.5,1,6.2,One year,Electronic check,Fiber optic,No,0,0,0,1
CUST-00295,40,54.12,2015.16,2,4.6,0,10.0,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-00296,38,96.13,3794.92,0,52.3,0,4.8,One year,Credit card,Fiber optic,No,1,1,0,1
CUST-00297,62,54.72,2881.03,2,21.7,0,5.8,One year,Electronic check,DSL,No,0,0,0,0
CUST-00298,32,28.26,1014.25,2,16.2,0,8.6,Month-to-month,Electronic check,DSL,Yes,0,1,0,0
CUST-00299,21,106.55,1620.42,1,22.3,0,7.5,One year,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-00300,2,110.48,164.25,1,-13.4,0,6.1,Month-to-month,Credit card,DSL,No,0,1,1,0
CUST-00301,27,107.29,3110.39,3,-2.3,1,6.1,Month-to-month,Mailed check,Fiber optic,No,0,0,1,1
CUST-00302,60,64.84,4045.97,2,-8.2,0,6.6,Month-to-month,Mailed check,None,No,0,0,1,0
CUST-00303,1,73.33,20.0,3,14.7,0,7.3,Two year,Credit card,Fiber optic,Yes,0,0,1,0
CUST-00304,65,98.99,6141.93,1,2.1,0,9.9,One year,Bank transfer,DSL,No,0,0,0,0
CUST-00305,40,88.96,3386.23,1,9.5,0,8.2,Two year,Electronic check,DSL,No,1,1,0,0
CUST-00306,11,66.98,783.33,1,3.0,0,8.9,Month-to-month,Credit card,None,No,0,0,1,0
CUST-00307,22,32.67,210.76,3,-18.0,0,6.3,Month-to-month,Bank transfer,DSL,No,0,1,1,0
CUST-00308,40,81.19,3244.29,1,22.2,1,8.0,One year,Credit card,DSL,No,0,0,1,1
CUST-00309,23,108.21,2566.69,1,-20.2,0,4.3,Month-to-month,Mailed check,DSL,No,0,0,1,0
CUST-00310,8,44.47,285.0,2,-3.6,1,7.4,Two year,Electronic check,DSL,No,0,0,0,0
CUST-00311,48,95.89,4734.05,4,-13.0,0,7.3,One year,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-00312,49,87.28,4332.65,0,-6.1,0,10.0,Two year,Bank transfer,None,No,0,0,1,0
CUST-00313,9,99.0,755.59,3,11.2,1,9.9,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-00314,21,102.42,1666.77,1,27.8,0,6.6,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-00315,18,58.55,1087.25,2,-17.0,1,5.6,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-00316,48,32.73,1332.77,0,-0.9,1,5.7,Two year,Electronic check,Fiber optic,No,1,0,1,0
CUST-00317,53,63.06,3197.59,4,-20.0,1,6.6,Month-to-month,Bank transfer,Fiber optic,No,1,0,0,0
CUST-00318,53,102.9,5573.48,3,-1.7,0,9.4,One year,Mailed check,Fiber optic,Yes,0,0,0,0
CUST-00319,68,62.82,4626.09,2,9.2,2,7.8,One year,Bank transfer,DSL,No,1,0,0,0
CUST-00320,56,58.57,3270.4,4,20.3,0,8.0,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-00321,24,27.0,786.52,1,-25.9,3,8.6,Two year,Credit card,DSL,No,0,0,1,0
CUST-00322,8,127.07,655.44,2,16.8,0,5.3,Two year,Electronic check,Fiber optic,Yes,1,0,1,1
CUST-00323,45,101.12,4611.78,2,-7.6,1,5.8,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-00324,66,99.56,6555.98,3,-11.5,1,8.0,Two year,Mailed check,DSL,No,0,0,0,0
CUST-00325,71,105.1,7769.41,0,9.1,2,5.7,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-00326,17,94.15,1465.44,1,18.0,3,4.4,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-00327,18,71.16,1220.47,1,6.4,0,5.2,Month-to-month,Credit card,None,No,0,0,1,0
CUST-00328,3,73.41,484.93,0,-9.5,1,9.0,Two year,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-00329,11,66.03,703.32,2,6.4,0,6.4,Month-to-month,Mailed check,DSL,Yes,0,0,1,0
CUST-00330,40,151.77,5793.59,5,-3.6,0,7.5,Two year,Bank transfer,DSL,No,1,0,1,1
CUST-00331,40,93.57,4380.71,0,17.7,0,5.2,Month-to-month,Credit card,Fiber optic,No,1,0,0,0
CUST-00332,27,65.01,1485.62,1,25.2,0,7.8,One year,Electronic check,DSL,No,0,0,0,0
CUST-00333,23,91.03,2077.51,5,24.2,0,6.6,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-00334,60,49.7,3068.67,2,7.7,2,7.9,Month-to-month,Electronic check,Fiber optic,Yes,1,1,1,0
CUST-00335,34,120.13,4151.32,2,26.0,1,6.2,Two year,Credit card,Fiber optic,Yes,0,0,1,0
CUST-00336,59,59.49,3462.47,2,-8.3,2,8.0,One year,Bank transfer,DSL,No,1,1,1,0
CUST-00337,70,92.03,6395.91,1,36.5,1,6.2,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-00338,23,107.85,2421.82,0,-8.4,3,7.0,One year,Electronic check,Fiber optic,No,1,1,1,0
CUST-00339,15,88.77,1052.57,2,-24.5,0,6.6,One year,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-00340,69,80.65,6102.4,0,29.8,0,7.1,One year,Electronic check,DSL,Yes,0,1,0,0
CUST-00341,46,78.3,3546.8,2,-3.4,0,7.6,Month-to-month,Credit card,Fiber optic,Yes,1,0,1,0
CUST-00342,21,76.42,1754.05,2,9.9,0,6.2,Two year,Credit card,DSL,No,0,0,0,0
CUST-00343,45,61.85,2699.59,1,-8.5,0,6.9,Month-to-month,Credit card,Fiber optic,Yes,1,0,1,0
CUST-00344,38,65.41,2396.89,2,45.8,1,7.4,One year,Mailed check,Fiber optic,No,0,0,0,0
CUST-00345,66,119.43,7768.52,1,37.1,0,8.0,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-00346,19,74.96,1036.78,1,32.7,1,7.0,One year,Bank transfer,DSL,No,0,0,1,0
CUST-00347,72,56.0,3991.84,3,9.4,1,5.5,Month-to-month,Credit card,DSL,No,1,0,1,0
CUST-00348,68,63.54,4218.97,3,23.7,1,7.3,Month-to-month,Electronic check,None,No,0,1,0,0
CUST-00349,14,108.81,1816.22,2,7.2,1,8.3,Two year,Electronic check,None,Yes,0,1,0,0
CUST-00350,12,96.92,863.86,5,26.0,1,4.7,Two year,Bank transfer,DSL,No,0,0,1,1
CUST-00351,39,93.69,3509.62,1,1.4,1,4.7,Two year,Electronic check,Fiber optic,No,0,1,1,0
CUST-00352,4,70.79,58.55,2,33.4,0,5.9,One year,Credit card,Fiber optic,No,0,1,0,0
CUST-00353,22,94.05,2429.73,1,0.6,1,6.8,Month-to-month,Electronic check,None,No,0,0,0,0
CUST-00354,32,59.98,1702.01,1,2.4,1,3.1,One year,Bank transfer,DSL,Yes,1,1,0,0
CUST-00355,70,70.73,5091.67,0,0.5,0,8.1,Month-to-month,Bank transfer,DSL,No,0,1,1,0
CUST-00356,72,105.15,7813.34,2,11.1,1,6.8,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-00357,11,102.48,1090.75,2,1.8,0,2.9,Month-to-month,Electronic check,DSL,No,0,0,0,1
CUST-00358,65,50.51,2938.95,1,15.8,3,5.1,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-00359,7,54.05,37.31,1,0.3,0,6.6,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-00360,54,81.04,4591.1,1,20.7,0,3.9,Month-to-month,Electronic check,Fiber optic,No,0,0,1,1
CUST-00361,61,126.33,7390.98,1,32.3,0,8.8,One year,Electronic check,Fiber optic,No,0,1,1,0
CUST-00362,65,24.36,1681.41,1,9.2,0,7.4,Two year,Bank transfer,None,Yes,0,0,0,0
CUST-00363,17,85.79,1487.02,0,43.5,0,8.3,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,1
CUST-00364,65,39.47,2659.83,2,26.0,2,5.2,Month-to-month,Credit card,None,No,0,1,1,0
CUST-00365,9,60.24,660.06,1,42.2,0,7.8,Month-to-month,Bank transfer,DSL,Yes,0,0,1,0
CUST-00366,38,67.8,2342.98,1,7.0,2,5.9,One year,Credit card,None,No,0,0,0,0
CUST-00367,34,66.23,2007.94,2,-18.6,0,6.8,Month-to-month,Mailed check,None,No,0,0,1,0
CUST-00368,23,63.05,1628.88,1,-3.3,0,7.7,One year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-00369,2,78.2,20.0,3,-1.7,1,7.0,Month-to-month,Mailed check,DSL,Yes,0,1,0,0
CUST-00370,56,63.01,2841.02,1,-7.2,1,8.6,One year,Credit card,DSL,No,0,0,1,0
CUST-00371,25,37.05,1088.44,1,-27.1,0,7.4,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-00372,48,99.84,4533.25,1,24.4,1,6.3,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-00373,30,99.08,3089.18,5,-21.8,0,8.6,Two year,Mailed check,DSL,Yes,0,0,1,0
CUST-00374,27,101.61,3091.68,0,22.9,4,9.0,Month-to-month,Electronic check,None,No,0,0,1,1
CUST-00375,64,34.86,2235.23,3,43.0,1,7.3,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-00376,7,86.37,853.53,4,-4.5,3,9.5,One year,Electronic check,Fiber optic,No,0,0,1,1
CUST-00377,54,96.93,5272.67,4,14.2,0,6.7,Month-to-month,Electronic check,None,No,0,1,1,0
CUST-00378,54,49.13,3049.88,4,1.6,2,6.9,Two year,Electronic check,Fiber optic,No,0,1,1,0
CUST-00379,28,78.26,1925.75,1,21.2,1,7.1,Month-to-month,Bank transfer,None,No,0,1,1,0
CUST-00380,19,74.74,1418.01,3,-11.1,0,6.9,Two year,Credit card,Fiber optic,No,0,0,1,0
CUST-00381,1,129.58,297.87,3,5.9,2,6.5,One year,Electronic check,Fiber optic,Yes,0,0,1,1
CUST-00382,68,131.89,8920.92,1,25.9,4,5.8,One year,Credit card,Fiber optic,Yes,0,0,0,1
CUST-00383,69,31.4,2454.65,2,7.2,0,5.3,Month-to-month,Mailed check,Fiber optic,No,0,1,0,0
CUST-00384,18,147.83,2552.93,2,-18.1,0,7.3,Month-to-month,Bank transfer,Fiber optic,No,1,0,1,1
CUST-00385,3,52.37,674.45,2,27.9,0,9.3,Two year,Mailed check,DSL,No,0,1,1,0
CUST-00386,9,105.46,1479.69,2,-12.7,0,8.6,One year,Bank transfer,Fiber optic,Yes,0,0,0,1
CUST-00387,5,105.17,596.37,3,9.3,0,7.8,Two year,Electronic check,None,Yes,0,1,1,0
CUST-00388,60,50.12,3145.35,2,17.3,0,9.3,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-00389,65,91.81,6265.57,4,9.9,1,7.1,One year,Bank transfer,DSL,Yes,0,0,1,0
CUST-00390,12,74.99,603.08,3,48.6,0,5.3,Two year,Mailed check,DSL,No,0,1,0,0
CUST-00391,54,93.52,4722.08,0,19.7,0,6.5,One year,Electronic check,Fiber optic,No,0,0,1,0
CUST-00392,13,84.46,1412.08,3,4.8,0,7.0,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-00393,27,111.5,3079.0,1,17.6,2,6.2,Two year,Credit card,Fiber optic,Yes,0,0,1,0
CUST-00394,44,80.11,3468.21,1,11.4,2,8.2,Month-to-month,Mailed check,DSL,No,0,0,0,0
CUST-00395,52,73.3,3814.38,1,8.7,0,8.8,Month-to-month,Mailed check,DSL,No,0,0,0,0
CUST-00396,63,108.69,6250.96,2,11.9,0,4.0,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-00397,4,94.25,329.36,0,1.1,1,6.8,Two year,Electronic check,DSL,Yes,0,0,0,0
CUST-00398,15,98.49,1289.09,2,11.4,1,1.9,Two year,Electronic check,Fiber optic,Yes,0,1,0,1
CUST-00399,21,59.39,1476.71,0,-0.1,2,6.9,Two year,Electronic check,None,Yes,0,0,1,0
CUST-00400,23,48.73,1369.55,3,-22.3,1,6.9,Month-to-month,Mailed check,DSL,No,0,0,0,0
CUST-00401,72,62.1,4615.37,4,26.2,0,10.0,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-00402,56,60.62,3493.58,2,-1.0,0,9.8,Month-to-month,Mailed check,Fiber optic,No,0,0,1,0
CUST-00403,24,100.01,2025.9,5,10.3,0,8.8,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,1,1
CUST-00404,70,105.33,7520.76,2,-4.2,1,5.4,Two year,Bank transfer,DSL,No,0,1,0,0
CUST-00405,36,73.66,2809.11,1,-3.7,0,5.3,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-00406,37,118.07,4679.89,1,-8.6,0,5.1,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-00407,32,116.32,4251.79,5,23.2,1,9.8,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-00408,11,84.82,509.88,2,27.0,0,5.5,One year,Credit card,DSL,No,0,1,0,0
CUST-00409,68,54.99,3642.2,4,8.4,1,6.4,Month-to-month,Credit card,DSL,No,0,1,0,0
CUST-00410,2,122.11,58.65,1,-0.6,1,5.5,One year,Credit card,DSL,Yes,0,0,1,0
CUST-00411,13,76.29,1034.9,2,-19.1,1,4.8,Two year,Electronic check,Fiber optic,No,0,1,1,0
CUST-00412,17,81.53,1389.36,1,20.7,0,7.7,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-00413,21,68.49,1379.77,1,-2.8,1,7.4,Two year,Credit card,Fiber optic,No,0,1,1,0
CUST-00414,10,53.09,787.8,2,-9.9,0,3.1,One year,Bank transfer,DSL,No,0,1,1,0
CUST-00415,2,36.88,20.0,3,8.5,2,4.8,Month-to-month,Electronic check,DSL,No,0,1,0,1
CUST-00416,49,95.72,4430.0,2,2.7,1,7.6,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-00417,70,56.06,3668.14,0,-16.3,0,7.0,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-00418,9,163.67,1382.95,2,-14.1,0,6.4,One year,Credit card,Fiber optic,No,0,0,0,1
CUST-00419,22,47.59,739.83,2,13.4,1,8.2,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-00420,37,42.79,1571.09,3,-2.5,1,4.5,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-00421,67,92.28,6141.39,1,16.2,1,6.0,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-00422,50,120.82,5844.37,3,10.3,0,8.0,Two year,Electronic check,DSL,Yes,1,1,0,0
CUST-00423,56,79.81,4687.8,2,24.8,1,5.9,Month-to-month,Electronic check,DSL,Yes,1,0,0,0
CUST-00424,42,94.02,3933.96,4,-5.3,0,7.7,Month-to-month,Electronic check,Fiber optic,Yes,1,0,0,0
CUST-00425,31,26.38,1083.44,4,11.7,0,5.0,Two year,Mailed check,DSL,No,1,1,0,0
CUST-00426,15,59.03,836.69,2,18.2,0,5.6,Month-to-month,Electronic check,Fiber optic,No,1,0,0,0
CUST-00427,63,47.94,3014.17,2,-2.0,1,3.9,One year,Bank transfer,DSL,No,0,0,0,0
CUST-00428,58,24.94,1305.82,3,26.0,3,3.4,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-00429,2,81.28,160.8,3,-18.7,1,6.2,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-00430,52,20.0,1218.06,2,-5.3,2,7.9,Month-to-month,Bank transfer,Fiber optic,No,1,0,0,0
CUST-00431,7,40.98,184.03,1,-19.3,1,6.9,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-00432,54,62.96,3529.44,2,-3.8,1,9.2,One year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-00433,60,54.72,3080.01,3,5.5,0,6.4,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-00434,10,89.1,1080.76,3,21.3,1,3.3,One year,Credit card,DSL,No,0,1,1,0
CUST-00435,32,86.56,2624.94,2,5.5,0,7.7,Two year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-00436,9,103.03,1140.19,4,-1.5,1,5.2,Month-to-month,Electronic check,Fiber optic,No,0,0,1,1
CUST-00437,41,99.07,4077.11,2,-16.8,0,7.3,Month-to-month,Bank transfer,Fiber optic,Yes,1,1,0,0
CUST-00438,67,109.94,7746.22,4,-11.4,0,3.0,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-00439,6,77.95,179.18,2,13.0,0,6.6,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-00440,29,86.5,2139.46,0,22.1,0,8.4,Two year,Mailed check,DSL,Yes,1,0,0,0
CUST-00441,71,92.32,6400.67,2,1.3,0,8.1,One year,Credit card,DSL,No,0,1,0,0
CUST-00442,22,81.97,1457.19,7,27.4,0,6.6,Two year,Electronic check,DSL,No,0,0,0,0
CUST-00443,10,66.88,323.12,1,-7.2,1,7.0,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-00444,36,68.69,2628.23,1,1.8,0,6.2,One year,Bank transfer,DSL,No,0,0,0,0
CUST-00445,37,55.11,2038.03,3,3.1,0,6.6,One year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-00446,48,89.81,4190.96,4,32.5,0,8.2,Two year,Bank transfer,DSL,Yes,0,1,1,0
CUST-00447,23,75.37,1636.77,3,10.1,0,5.8,One year,Credit card,DSL,Yes,0,0,1,1
CUST-00448,69,59.43,3951.36,1,-20.8,1,5.9,Two year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-00449,38,59.46,2672.07,5,23.2,2,4.3,Two year,Mailed check,Fiber optic,No,0,0,0,0
CUST-00450,21,44.11,742.43,2,37.5,2,8.3,Month-to-month,Bank transfer,Fiber optic,No,1,0,1,0
CUST-00451,70,105.41,7048.17,2,4.0,0,6.5,One year,Credit card,DSL,No,0,1,0,0
CUST-00452,67,80.2,5572.41,3,-6.4,1,4.8,One year,Bank transfer,Fiber optic,No,1,0,0,0
CUST-00453,36,53.84,1884.3,0,21.8,0,8.6,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-00454,2,100.64,710.97,2,39.4,2,6.9,Month-to-month,Mailed check,DSL,Yes,1,0,0,1
CUST-00455,43,62.31,2547.78,1,21.6,1,5.7,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-00456,40,38.62,1756.3,1,-18.0,2,8.6,Month-to-month,Bank transfer,DSL,Yes,0,1,1,0
CUST-00457,11,106.59,1443.04,3,20.1,0,6.4,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-00458,46,62.96,2765.83,1,14.5,1,4.2,Month-to-month,Credit card,None,No,0,0,0,1
CUST-00459,61,66.55,3873.82,7,-7.3,1,8.7,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-00460,8,79.15,818.54,3,28.6,0,5.5,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-00461,53,109.99,5973.19,1,15.0,1,10.0,Month-to-month,Credit card,DSL,Yes,0,1,1,0
CUST-00462,11,78.56,511.51,2,29.0,0,6.2,Month-to-month,Credit card,Fiber optic,No,0,0,1,1
CUST-00463,54,44.42,2116.57,2,-9.0,1,3.4,Month-to-month,Electronic check,DSL,No,1,0,0,0
CUST-00464,31,93.23,2256.02,2,14.4,0,10.0,Month-to-month,Credit card,None,No,1,0,1,0
CUST-00465,1,64.42,213.27,3,-6.3,1,6.9,One year,Bank transfer,DSL,Yes,0,1,0,0
CUST-00466,70,130.86,9094.74,1,12.0,1,7.5,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-00467,12,77.97,895.1,3,31.6,1,7.7,Month-to-month,Electronic check,None,No,0,0,0,0
CUST-00468,43,20.0,437.14,2,-14.8,1,4.6,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-00469,14,88.01,957.61,4,-13.9,3,3.1,Two year,Electronic check,Fiber optic,No,0,0,1,1
CUST-00470,68,132.45,8887.11,3,23.3,0,10.0,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-00471,54,122.13,6426.94,4,7.8,0,4.2,One year,Credit card,Fiber optic,No,1,1,1,1
CUST-00472,58,129.27,7527.12,0,26.7,1,10.0,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-00473,32,49.45,1728.27,2,-4.9,0,7.9,Month-to-month,Electronic check,Fiber optic,No,0,1,1,0
CUST-00474,34,103.54,4087.76,0,8.8,1,7.3,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-00475,46,57.78,2652.88,0,19.0,0,6.2,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-00476,57,84.28,5082.81,1,11.4,1,10.0,One year,Electronic check,DSL,No,0,0,0,0
CUST-00477,61,42.36,2376.47,2,-20.6,0,5.8,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-00478,2,59.96,20.0,6,53.2,0,5.8,Two year,Electronic check,DSL,No,0,0,1,0
CUST-00479,48,59.07,2747.28,2,11.4,2,8.2,One year,Credit card,None,Yes,0,0,1,0
CUST-00480,8,103.16,425.85,1,-13.4,1,5.8,Two year,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-00481,21,100.42,2112.49,2,13.0,1,5.2,Two year,Electronic check,Fiber optic,No,1,0,1,0
CUST-00482,60,85.75,4949.89,0,14.9,2,6.9,Month-to-month,Mailed check,DSL,Yes,0,0,1,0
CUST-00483,19,40.19,275.04,1,23.9,0,8.2,One year,Credit card,Fiber optic,Yes,0,1,0,0
